id,listing_id,district,url,title,price_rub,area_m2,floor,total_floors,metro,address,description_snippet,source_page,scraped_at
1969,328835097,ЮВАО,https://www.cian.ru/rent/flat/328835097/?context=4.BjuUsuqmPIs.044UDj87YKKSMFsxjfgCGejlOZscpvYWxK3sqJZ4ArFu9oeW-OQvG-wf3w9dTTBgcIz8LRrsntKCkw&mlSearchSessionGuid=de80f39a556cb31acbc826319f73c025,1/15,78000,27.0,13,27,,"1/15 Студия, 27 м², 13/27 этаж Только на Циан Авиамоторная 13 минут пешком Москва , ЮВАО , р-н Лефортово , м. Авиамоторная , Символ ЖК , Независимость кв-л 78 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 30%, залог 78 000 ₽ Номер объекта: 537035. Ждем вас на просмотр! Сдаётся просторная и светлая студия с абсолютно новым ремонтом, мебелью и техникой в ЖК бизнес-класса Символ. Отличная локация за счет своей транспортной и пешей доступности. Станции метро Площадь Ильича, Авиамоторная и Римская в 10-15 минутах пешей доступности. Быстрый выезд на ТТК и комфортная развязка к центру города. В квартире выполнен дизайнерский ремонт, присутствует все необходимое для жизни. Если мы посмотрим из окна, то насладимся спокойным видом на двор, ухоженной придомовой территорией с детской площадкой. Установлена система охраны и видеонаблюдения. На территории комплекса находится охраняемый наземный и подземный паркинг. Закрытая территория. В самом ЖК большое количество ресторанов и кафе. Закрытые дворы без машин с современными детскими площадками и прогулочными зонами. Данная локация славится своей развитой инфраструктурой. Рядом находится ТРЦ Город с невероятным количеством различных магазинов, заведений и развлечений, а также банки, аптеки и пункты выдачи. Через дорогу от дома всеми известный фитнесс клуб World Class. В пешей доступности находятся школы, детские сады. Парк Зеленая река - станет незаменимым местом для прогулок. Большое количество очистных пространств рядом с ЖК. Квартира сдаётся на длительный срок. Звоните, прямо сейчас, чтобы договориться о просмотре. Буду рада ответить на все интересующие вопросы! Агентство недвижимости Moscow Sales Department Документы проверены +7 916 612-48-... Написать 45 минут назад сегодня, 10:27",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-21T08:22:45+00:00
1956,326294321,ЮВАО,https://www.cian.ru/rent/flat/326294321/?context=4.HE4PhUy01pk.wZRNzreH8BOVv2a_rZXnhDjIx2qrfuQzX10VrMgh9iIE2RXsCKN-DaT1b5k9oVeN3RTCb3L671PTjA&mlSearchSessionGuid=f49697fd05f7c7b9e4edaad9a86d072f,1/15,135000,13.5,2,10,,"1/15 Студия, 13,5 м², 2/10 этаж Только на Циан Юго-Восточная 8 минут пешком Москва , ЮВАО , р-н Выхино-Жулебино , м. Юго-Восточная , Ташкентская улица , 25К1 35 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 35 000 ₽ Сдается уютная студия площадью 11.6 кв. м. на длительный срок. До метро Юго-Восточная всего 8 минут пешком. В квартире есть все необходимое для комфортного проживания: косметический ремонт, необходимая мебель, холодильник, стиральная машина, микроволновая плита, электрическая поверхность, электрический чайник. Планировка включает совмещенный санузел с душевой кабиной. В вашем распоряжении также интернет, поэтому можно смело работать или учиться онлайн. Лоджия добавляет дополнительное пространство для хранения или отдыха. Дом находится в районе с развитой инфраструктурой. В шаговой доступности расположены школы, детские сады и клиники, поэтому все важные учреждения будут у вас под рукой. Для любителей шопинга и повседневных покупок поблизости есть магазины. Риелтор ID 116658281 +7 985 254-20-... Написать вчера 19 апр, 15:37",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-21T08:22:45+00:00
2001,304833727,ЮВАО,https://www.cian.ru/rent/flat/304833727/?context=4.ihO8jPfLPpU.jzD7s1ZGEposUdFN4s8v7WI7oJaUlTF9vi1mBB4pn7STcCiPpKNbbBtHXZ-soaRq7kiiMEqNAF3HpQ&mlSearchSessionGuid=9eddb575e5b4bfab3194492539d04620,1/5,144000,23.0,7,16,,"1/5 Студия, 23 м², 7/16 этаж Люблино 16 минут пешком Москва , ЮВАО , р-н Люблино , м. Люблино , Цимлянская улица , 3к1 44 000 ₽/мес. На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, залог 50 000 ₽ Уютная студия со всей мебелью в развитом в плане инфраструктуры районе сдается одному человеку - гражданину РФ с добропорядочной репутацией и без долгов. Цена аренды указана без коммунальных расходов. Договор. На звонки отвечаю редко, пишите в мессенджерах. Собственник ID 107316047 Документы проверены Назначить просмотр месяц назад 4 мар, 13:08",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=3,2026-04-21T08:22:45+00:00
1961,329126008,ЮВАО,https://www.cian.ru/rent/flat/329126008/?context=4.WpxCFfZdWC0.8WpUb3N3RzRfpQFwo5G_z2zmyNEE2Cvny3eD9B2HPauEC3T7kL2FOrN_uWN_6lONKjhvU3pQH25_kg&mlSearchSessionGuid=de80f39a556cb31acbc826319f73c025,1/19,145000,20.0,4,20,,"1/19 Студия, 20 м², 4/20 этаж Люблино 4 минуты на транспорте Москва , ЮВАО , р-н Люблино , м. Депо , Люблинская улица , 72Ак1 45 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 65%, залог 45 000 ₽ Сдаётся уютная студия в современном жк. В квартире никто не жил, сдается впервые!! В квартире сделан качественный евроремонт, что создаёт современную и комфортную обстановку. Пространство продумано до мелочей: функциональная кухня площадью 10 кв. м оборудована необходимой мебелью и техникой, включая холодильник и стиральную машину. В комнате также есть вся нужная мебель для вашего удобства. Совмещённый санузел оснащён душевой кабиной, что особенно удобно для небольшой площади. Дом обладает всеми необходимыми удобствами: здесь есть наземная парковка и три лифта — два пассажирских и один грузовой. В доме проведён интернет, поэтому можно сразу подключаться к сети и наслаждаться всеми преимуществами жизни в современном здании. Район предлагает развитую инфраструктуру: рядом находятся школы, детские сады и магазины, что делает это место особенно удобным для семей. Условия аренды: квартира сдаётся на длительный срок. Подходит для проживания одного-двух человек. Не упустите возможность снять уютную и современную студию! Звоните и записывайтесь на просмотр, будем рады вам её показать. Агентство недвижимости Space Realty +7 916 465-01-... Написать вчера 19 апр, 20:28",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-21T08:22:45+00:00
1951,328869295,ЮВАО,https://www.cian.ru/rent/flat/328869295/?context=4.iJmlZZtg5E8.OGDRu1IXQHtna-Q3fVdTXxkVNtmUD6YJRdEpMalCja_2CGRB1PIm0pmBFaAYgwZPKtbNChsdN7ssWA&mlSearchSessionGuid=f49697fd05f7c7b9e4edaad9a86d072f,1/10,160000,21.1,1,5,,"1/10 Апартаменты-студия, 21,1 м², 1/5 этаж Только на Циан Лефортово 10 минут пешком Москва , ЮВАО , р-н Лефортово , м. Лефортово , Ухтомская улица , 16К1 60 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 60 000 ₽ Предлагаем уютные апартаменты по адресу: ул. Ухтомская, 16, к.1 21,1 м² Почему это идеальный вариант: Дизайнерский ремонт: Свежий, стильный интерьер — здесь приятно находиться. Полная комплектация: Заезжайте с одним чемоданом! Есть вся необходимая техника: стиральная машина, холодильник, СВЧ-печь, варочная панель. Готовность: Квартира полностью меблирована и готова к заселению прямо сейчас. Локация: Отличная транспортная доступность позволит вам легко добираться до любой точки города. Условия аренды: Цена: 60 000 руб./мес. + коммунальные платежи. Агентство недвижимости ONE OSNOVA Документы проверены +7 986 274-23-... Написать неделю назад 14 апр, 11:09",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-21T08:22:45+00:00
1955,313435761,ЮВАО,https://www.cian.ru/rent/flat/313435761/?context=4.jRNzXqYEYXY.wFlMKdIzd1SHr00f__fHqaykBOMQmnbNuPEn9Ttoc_WjOaS_uMyOty_ZmcPdIs5p8jN8xyDx-hheiQ&mlSearchSessionGuid=f49697fd05f7c7b9e4edaad9a86d072f,1/11,170000,26.0,2,8,,"1/11 Студия, 26 м², 2/8 этаж Только на Циан Угрешская 5 минут пешком Москва , ЮВАО , р-н Южнопортовый , м. Угрешская , Волгоградский проспект , 32/5к1 70 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, без залога Сдаётся на долгий срок новая уютная квартира-студия. С дизайнерским ремонтом, выполненным из качественных материалов. В жилом комплексе бизнес - класса Метрополия. В прихожей большой шкаф купе в потолок на несколько секций. Удобная кровать с хорошим матрасом для комфортного сна. Дом оборудован индивидуальной входной группой со своим консьержем. В шаговой доступности находятся кафе, салоны красоты, магазины, аптеки, все что необходимо для комфортной жизни. ЖК находится в 8-ми минутах от станции метро Волгоградский проспект, в двух минутах МЦК Угрешская. Собственник ID 123287814 +7 989 561-77-... Написать вчера вчера, 18:55",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-21T08:22:45+00:00
1965,323420031,ЮВАО,https://www.cian.ru/rent/flat/323420031/?context=4.QZ5yJmcX7Qo.6P2-2P_b_hWCr43K_znYIqnnalqgzyutV1RVQpsak7ZLVANRoL_qVa2jhZkM383fUiTZQ-j5uEQgxA&mlSearchSessionGuid=de80f39a556cb31acbc826319f73c025,1/16,170000,20.0,25,32,,"1/16 Студия, 20 м², 25/32 этаж Только на Циан Волгоградский проспект 6 минут пешком Москва , ЮВАО , р-н Южнопортовый , м. Волгоградский проспект , Новоостаповская улица , 7к1 70 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 70 000 ₽ Представляю вашему вниманию стильную видовую квартиру-студия на 25-м этаже в новом жилом комплексе Первый Дубровский. Идеально подойдет одному человеку или паре! В квартире выполнена меблировка по дизайнерскому проекту в скандинавском стиле. Получилась очень уютная, светлая, просторная и максимально практичная квартира для комфортного длительного проживания. Преимущества данной квартиры: Мебель. Кухня-гостиная: классный стильный продуманный кухонный уголок со всей необходимой техникой, обеденным столом, стульями, большим телевизором. Спальня зона: шикарная уютная двуспальная кровать с ортопедическим матрасом и подъемным механизмом, большой шкаф для одежды с зеркалами, шторы блэкаут. Прихожая: большой шкаф для одежды, консоль, пуф. Санузел: оборудован душевой кабинкой, большим зеркалом с ящиком, стиральной машинкой, полотенцесушителем, шкафчиком для принадлежностей. Много мест хранения: кровать с подъемным механизмом, 2 шкафа с выдвижными системами и штангой. Кресла-стулья с поворотным механизмом. Бытовая техника: стиральная машинка, холодильник no frost, варочная панель, духовой шкаф, посудомоечная машина, вытяжка, телевизор, СВЧ, электрический чайник, кондиционер, интернет. Район обладает развитой инфраструктурой, в шаговой доступности детские сады, школы, игровые площадки, все необходимые магазины, аптеки, кафе, бары, пункты выдачи OZON, WB и многое другое. Удобная транспортная доступность: до метро Волгоградский проспект - 5 мин пешком, до ТТК - 5 мин на авто, до центра - 15 мин на авто. Условия проживания: - долгосрочная аренда - договор на 11 мес., с последующей пролонгацией - коммунальные платежи включены (без счетчиков и интернета) - коммунальные платежи по счетчикам: электроэнергия, горячая/холодная, услуги интернета оплачивает арендатор. - заселение только при наличии постоянной или временной регистрации РФ. - без животных - стоимость аренды: 70 000 руб Риелтор ID 21527139 Документы проверены +7 989 593-09-... Написать два дня назад 18 апр, 20:13",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-21T08:22:45+00:00
1948,321344783,ЮВАО,https://www.cian.ru/rent/flat/321344783/?context=4.XePQLl7w2Og.KHLuYnz96phwH1z2r4qy_PCPPPBKc9XGDengRyY9_329ZjOWBvPJcPq1WNkyO527jJFHONnApD8lSg&mlSearchSessionGuid=f49697fd05f7c7b9e4edaad9a86d072f,1/22,190000,32.0,5,14,,"1/22 Студия, 32 м², 5/14 этаж Только на Циан Римская 10 минут пешком Москва , ЮВАО , р-н Лефортово , м. Серп и Молот , проезд Шелихова , 1к1 90 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 90 000 ₽ Квартира в ЖК Символ, доме бизнес класса. Сдаётся впервые и на длительный срок. Оборудована всем необходимым: телевизор, интернет, на кухне встроенная техника (духовой шкаф, посудомоечная машина, холодильник, морозильная камера). Грамотно продуманная система хранения. Кондиционер, подогрев пола, видео домофон. Грамотно продуманная входная группа в подъезде с зоной коворкинга. Риелтор Ольга Цегельная Суперагент +7 916 043-84-... Написать вчера вчера, 12:55",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-21T08:22:45+00:00
1935,323840974,ЮВАО,https://www.cian.ru/rent/flat/323840974/?context=4.N-TkxL9-mgE.6um3cH2kdtKjk7QbgFwFUA7f0okQZ8gqO-AhvscBFjAIE5NCXnTBIL8wkLGCUGVtwLZymGgotY3lgA&mlSearchSessionGuid=f49697fd05f7c7b9e4edaad9a86d072f,1/8,226000,17.0,1,16,,"1/8 Апартаменты-студия, 17 м², 1/16 этаж Только на Циан Текстильщики 14 минут пешком Москва , ЮВАО , р-н Текстильщики , м. Текстильщики , улица 8-я Текстильщиков , 13К2 26 000 ₽/мес. На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, без залога СОБСТВЕННИК! Читайте пожалуйста внимательно, полностью! Сдается комната 17м² в апартаментах в цоколе. Комната изолированна. Сдам исключительно адекватному, чистоплотному, спокойному, ответственному гp. PФ без вредных привычек арендатору!!! Регистрация и амино невозможна! Желательно одного человека! Санузел, душ общий. В комнате установлена сантехника, арендатору останется спаять и подключить сантехнику и студия готова. Приточно-вытяжная вентиляция. Без окна! Комната находится в районе с развитой инфраструктурой, в шаговой доступности от метро, БКЛ, МЦД-2. Ценик на длительный срок(год), если комнату снять на меньший срок, то цена увеличится. Если объявление опубликовано, значит актуально. Подойдёт как под жилое, так и не под жилое, мастерская, типография, офис, склад, упаковка, производство, ателье и т.д. ----- Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону Собственник ID 8531476 Документы проверены +7 916 936-41-... Написать вчера вчера, 15:38",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-21T08:22:45+00:00
1950,329143582,ЮВАО,https://www.cian.ru/rent/flat/329143582/?context=4.LIcRTDjKkck.Dc4riA_IykK5d4T5JvoMla7QF8VJsJzr6EFmLOQ0uEE33aB6oiPMwyAl5bLMOMEDz4-0wdWQUc_tBg&mlSearchSessionGuid=f49697fd05f7c7b9e4edaad9a86d072f,1/21,232000,24.0,2,19,,"1/21 Студия, 24 м², 2/19 этаж Некрасовка 18 минут пешком Москва , ЮВАО , р-н Некрасовка , м. Некрасовка , улица Лавриненко , 13к2 32 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 100%, залог 32 000 ₽ Сдаётся уютная студия по адресу: Москва, ул. Лавриненко, д. 13, корп. 2. Общая площадь — 24 кв.м. Квартира идеально подойдёт для одного человека или пары, которые ценят комфорт и функциональность. Студия полностью укомплектована всем необходимым для жизни: удобная мебель, кухня с техникой, санузел в хорошем состоянии — можно заехать и жить без дополнительных вложений. Квартира сдаётся на длительный срок. Стоимость аренды — 32 000 рублей в месяц. Залог — 32 000 рублей. Коммунальные платежи — в среднем 2 0002 500 рублей. Комиссия агентства — 100%. Район Некрасовка — современный и активно развивающийся, с хорошей инфраструктурой: рядом магазины, супермаркеты, аптеки, кафе и всё необходимое для комфортной жизни. Спокойная и удобная локация для проживания. До метро Некрасовка — всего 15 минут пешком, что делает передвижение по городу быстрым и удобным. Отличный вариант для тех, кто ищет комфортное и доступное жильё в Москве на длительный срок. Риелтор Сергей Чернавин Суперагент +7 910 443-11-... Написать вчера вчера, 16:49",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-21T08:22:45+00:00
