id,listing_id,district,url,title,price_rub,area_m2,floor,total_floors,metro,address,description_snippet,source_page,scraped_at
532,301543961,ЮВАО,https://www.cian.ru/rent/flat/301543961/?context=3.lWbJO0G7xR8.GgRBh0_L5G8rqGRfgy89poREXPJCjJuzEWeoY5t7wXd1OtZgVvKqqRh_cK39TpiN1x9DpDb1xT7TiA&mlSearchSessionGuid=e659bedbda63cc26d61c25390e643aa8,1/12,40000,17.0,5,5,,"1/12 Текстильщики 15 мин пешком Апартаменты-студия, 17 м², 5/5 этаж Только на Циан Текстильщики 18 минут пешком Москва , ЮВАО , р-н Текстильщики , м. Текстильщики , 1-й Грайвороновский проезд , 2А 40 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 43 000 ₽ Сдаю студию со всеми удобствами в районе метро Текстильщики, от метро 15 минут пешком или 3 остановки автобусом. В квартире имеется все для комфортного проживания: кухня, микроволновка, чайник, варочная панель, вытяжка, холодильник, кровать двуспальная, обеденный стол, стиральная машинка, совмещённый санузел, шкаф-гардероб. Условия: предоплата за месяц, залог за последний месяц аренды, коммунальные платежи отдельно, комиссия агенту разово при заселении. Риелтор Александр Дворников Документы проверены +7 985 579-70-... Написать 4 часа назад сегодня, 13:11",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-11T14:26:55+00:00
549,328788826,ЮВАО,https://www.cian.ru/rent/flat/328788826/?context=3.v55g7x1wqQ4.HYvGoD9Qu79xG6fdeJIfy76E8-cevJ0IuipUZJXCJQpaiusLrW1ZJ6GU6WK1KAnQletpPsL059nAOg&mlSearchSessionGuid=1e05aaf253d5761008cc3c0936d6bf8e,1/6,54000,24.5,12,25,,"1/6 Студия, 24,5 м², 12/25 этаж Нижегородская 10 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Нижегородская , Рязанский проспект , 2/1к5Т 54 000 ₽/мес. На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, залог 54 000 ₽ От Собственника Без комиссии На срок от 2 месяцев и более с 19 апреля Сдается полностью готовая к проживанию студия в новом Жк Среда от испанского архитектора вблизи 7 мин от метро Нижегородская .арендная плата составляет 54000. помесячно плюс счетчики . Собственник ID 101614092 +7 915 384-45-... Написать вчера вчера, 12:17",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-11T14:26:55+00:00
527,328835097,ЮВАО,https://www.cian.ru/rent/flat/328835097/?context=3.fQzShbst6KI.H35bjpvh5_EFUgSn6N_NjlQoInrLPoNJaaM3QA4leU2IMaNxNPz9DY2qjzVOr-u_s88yR3X0fWj_XA&mlSearchSessionGuid=e659bedbda63cc26d61c25390e643aa8,1/14,80000,27.0,13,27,,"1/14 Студия, 27 м², 13/27 этаж Только на Циан Авиамоторная 13 минут пешком Москва , ЮВАО , р-н Лефортово , м. Авиамоторная , Символ ЖК , Независимость кв-л 80 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 80 000 ₽ Ждем вас на просмотр! Сдаётся просторная и светлая студия с абсолютно новым ремонтом, мебелью и техникой в ЖК бизнес-класса Символ. Отличная локация за счет своей транспортной и пешей доступности. Станции метро Площадь Ильича, Авиамоторная и Римская в 10-15 минутах пешей доступности. Быстрый выезд на ТТК и комфортная развязка к центру города. В квартире выполнен дизайнерский ремонт, присутствует все необходимое для жизни. Если мы посмотрим из окна, то насладимся спокойным видом на двор, ухоженной придомовой территорией с детской площадкой. Установлена система охраны и видеонаблюдения. На территории комплекса находится охраняемый наземный и подземный паркинг. Закрытая территория. В самом ЖК большое количество ресторанов и кафе. Закрытые дворы без машин с современными детскими площадками и прогулочными зонами. Данная локация славится своей развитой инфраструктурой. Рядом находится ТРЦ Город с невероятным количеством различных магазинов, заведений и развлечений, а также банки, аптеки и пункты выдачи. Через дорогу от дома всеми известный фитнесс клуб World Class. В пешей доступности находятся школы, детские сады. Парк Зеленая река - станет незаменимым местом для прогулок. Большое количество очистных пространств рядом с ЖК. Квартира сдаётся на длительный срок. Звоните, прямо сейчас, чтобы договориться о просмотре. Буду рада ответить на все интересующие вопросы! Номер объекта: #1/537035/24838 Агентство недвижимости Moscow Sales Department Документы проверены +7 916 612-48-... Написать вчера вчера, 13:32",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-11T14:26:55+00:00
528,283229441,ЮВАО,https://www.cian.ru/rent/flat/283229441/?context=3.70lmeq74d3Q.9BkD7qmkqL61ThR7IWYVPzMQVgSS16jggpq_qQFi3BeefJ2IAkH2LmK3ucCjFhKtjnIfcId9jnmFiA&mlSearchSessionGuid=e659bedbda63cc26d61c25390e643aa8,1/5,133000,16.0,1,17,,"1/5 Студия, 16 м², 1/17 этаж Люблино 4 минуты на транспорте Москва , ЮВАО , р-н Марьино , м. Люблино , улица Верхние Поля , 42К1 33 000 ₽/мес. От года, комм. платежи включены (счётчики включены), без комиссии, залог 16 500 ₽ В действующем отели, на длительный срок, сдается студия гостиничного типа, без кухни ! В стоимость все включено, страховой депозит - 50%. Рассматривают 1-2 чел., РФ. В комнате минимум мебели - кровать, стол+ 2 стула, телевизор. Кондиционер. Санузел совмещенный, душ-кабина. Подробности по телефону. Агентство недвижимости Лунный Свет +7 923 078-87-... Написать 7 часов назад сегодня, 09:45",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-11T14:26:55+00:00
540,326294321,ЮВАО,https://www.cian.ru/rent/flat/326294321/?context=3.x5UVi3hFUgE.y4ZpbaOhXHdp53zqBBmBY7ecODU0P1moF1EwGfNQ3odEokfWku2DOFT42EGgOBYe3w70NDiQMODo5Q&mlSearchSessionGuid=1e05aaf253d5761008cc3c0936d6bf8e,1/15,135000,11.6,2,10,,"1/15 Студия, 11,6 м², 2/10 этаж Только на Циан Юго-Восточная 8 минут пешком Москва , ЮВАО , р-н Выхино-Жулебино , м. Юго-Восточная , Ташкентская улица , 25К1 35 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 70%, залог 35 000 ₽ Сдается уютная студия площадью 11.6 кв. м. на длительный срок. До метро Юго-Восточная всего 8 минут пешком. В квартире есть все необходимое для комфортного проживания: косметический ремонт, необходимая мебель, холодильник, стиральная машина, микроволновая плита, электрическая поверхность, электрический чайник. Планировка включает совмещенный санузел с душевой кабиной. В вашем распоряжении также интернет, поэтому можно смело работать или учиться онлайн. Лоджия добавляет дополнительное пространство для хранения или отдыха. Дом находится в районе с развитой инфраструктурой. В шаговой доступности расположены школы, детские сады и клиники, поэтому все важные учреждения будут у вас под рукой. Для любителей шопинга и повседневных покупок поблизости есть магазины. Риелтор ID 116658281 +7 985 254-20-... Написать пять дней назад 5 апр, 21:12",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-11T14:26:55+00:00
577,328795692,ЮВАО,https://www.cian.ru/rent/flat/328795692/?context=3.ciXSWpTWnX8.sUKHEI93K6bsnuvj4tbNTMJ-qWhmMzFsNzqPWmRyvj-6aOp926qi-hVSVhKH-k6oyOpPwtwkOk-wlw&mlSearchSessionGuid=cf4d8c55dcd1a3175c1e507aca009f40,1/7,135000,22.0,8,19,,"1/7 Студия, 22 м², 8/19 этаж Некрасовка 13 минут пешком Москва , ЮВАО , р-н Некрасовка , м. Некрасовка , улица Вертолетчиков , 4к1 35 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 20 000 ₽ ВАШЕМУ ВНИМАНИЮ! В КОМНАТЕ ЗАМЕНЕНЫ ДВЕ КРОВАТИ, НА ОДНУ НОВУЮ ДВУХСПАЛЬНЮ КРОВАТЬ! ПОЛОВИНА ЗАЛОГА! Предлагается чистая, уютная, приятная квартира. В квартире имеется всё необходимое для проживания: мебель и техника. Удобная транспортная развязка, шаговая доступность до метро. Развитая инфраструктура, все необходимые магазины, аптеки, парикмахерские и т.д.. Хороший собственник, адекватные соседи. Оперативный показ. По всем вопросам звонить 24/7. Агентство недвижимости АНЮА ГРУПП Суперагент +7 915 391-37-... Написать вчера вчера, 07:06",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=3,2026-04-11T14:26:55+00:00
551,328812860,ЮВАО,https://www.cian.ru/rent/flat/328812860/?context=3.6jnDsYE5p_g.2MOxKxstNkhSUnxu1fGaxA81hs5h1XEz7wNy0ypB5SR4D_9NUAKr7gUHoICGBY8EgHKi77Xl4iATHA&mlSearchSessionGuid=1e05aaf253d5761008cc3c0936d6bf8e,1/9,160000,25.0,3,8,,"1/9 Студия, 25 м², 3/8 этаж Только на Циан Волгоградский проспект 11 минут пешком Москва , ЮВАО , р-н Южнопортовый , м. Угрешская , Волгоградский проспект , 32/5к1 60 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 60 000 ₽ Сдается студия с лучшей планировкой в ЖК Метрополия Квартира площадью 25 м² выполнена с полной современной отделкой и полностью укомплектована всей необходимой техникой и мебелью. В вашем распоряжении стильная мебель, полноценная кухня с техникой (посудомоечная машина, холодильник, варочная панель), кондиционер, стиральная машина, телевизор и высокоскоростной интернет. Высокие потолки 2.8 метра и панорамные окна создают ощущение простора и наполняют пространство светом. Жилой комплекс Метрополия предлагает уровень жизни, который ценится выше среднего. В доме работают два пассажирских и один грузовой лифт, что гарантирует отсутствие очередей. Ваш автомобиль будет в безопасности в охраняемом подземном паркинге. Ключевое преимущество — фантастическая транспортная доступность: всего 6 минут пешком до станции метро Волгоградский проспект, 9 минут до Пролетарской и 11 минут до Крестьянской Заставы. Это открывает быстрый доступ к центру города и основным деловым кластерам. Район отличается развитой инфраструктурой и зелеными зонами. В шаговой доступности находятся кафе, рестораны, фитнес-центры и супермаркеты. Звоните, записывайтесь на показ! Номер объекта: #1/537026/24838 Агентство недвижимости Moscow Sales Department Документы проверены +7 915 429-54-... Написать вчера 9 апр, 20:19",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-11T14:26:55+00:00
547,328567594,ЮВАО,https://www.cian.ru/rent/flat/328567594/?context=3.1vGnLss7hnc.y_Ry5MrosYqPP7q-Lw9-cQFGZLgFgDmesgAQnzoxTGHGNSA-gb39mdMybxybObgI9jrc_oTWyUyZtQ&mlSearchSessionGuid=1e05aaf253d5761008cc3c0936d6bf8e,1/22,167000,20.7,27,27,,"1/22 Студия, 20,7 м², 27/27 этаж Авиамоторная 11 минут пешком Москва , ЮВАО , р-н Лефортово , м. Авиамоторная , улица Крузенштерна , 10к1 67 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога Дoлгоcрочная аренда (договoр нa 11 меcяцeв). Прeдcтaвляeм вaшeму внимaнию пpocторную, уютную студию плoщадью 20,7 кв.м. рacпoложeнную в ЖК Символ. Бытовая техника: кондиционер, телевизор, посудомоечная машина, хoлoдильник, варочная панель, микроволновая печь, cтиpальная машинa, элeктричecкий чайник. Есть все необходимое для комфортного и долгосрочного проживания, в т.ч. посуда. Удобства квартиры: - Встроенная посудомоечная машина; - Вместительные системы хранения; - Уютная просторная комната с красивым видом из окна; - Светлая, уютная ванная комната с современной сантехникой. Дом находится в районе с развитой инфраструктурой: в шаговой доступности остановки общественного транспорта, в 10 минутах пешком находится станция метро ""Авиамоторная"", в 15-20 минутах - станция ""Лефортово"". Рядом с домом расположены: продуктовые супермаркеты, пункты выдачи, аптеки и медицинские учреждения, кафе, рестораны. Преимущество ЖК Символ - безопасные дворы без машин с охраняемой территорией. Во дворе обустроены отдельные детские и спортивные площадки, а также экозоны для прогулок и отдыха. Условия проживания по Тарифу Комфортное проживание: - 50% от арендного платежа при заселении; - Раннее бронирование объекта (за 3 дня до заселения); - Персональный менеджер на всех этапах аренды быстро реагирует на запросы - большинство бытовых вопросов решаем за 48 часов; - Страхование гражданской ответственности до 0,3 млн ₽; - Организация мелкого ремонта. Коммунальные платежи: электроэнергия, хвс\гвс, услуги интернет провайдера, расходы за отопление дома/квартиры оплачивает арендатор. Заселение только при наличии постоянной регистрации РФ. Без животных Агентство недвижимости СМАРЕНТ Документы проверены +7 985 853-93-... Написать четыре дня назад 7 апр, 10:16",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-11T14:26:55+00:00
505,328499468,ЮВАО,https://www.cian.ru/rent/flat/328499468/?context=3.SodizoQ92hc.kVTuNRqM3ZhrIj6Sa8CL1dWtkTbLe2n9dr5XTi74nIbmZBpGgTyQn_SSyPOUGniuOdk1mn9w852EfQ&mlSearchSessionGuid=e659bedbda63cc26d61c25390e643aa8,1/19 Ещё фото,178990,29.0,10,13,,"1/19 Ещё фото Цивилизованная аренда от ДОМ РФ Апартаменты-студия, 29 м², 10/13 этаж Только на Циан Площадь Ильича 8 минут пешком Москва , ЮВАО , р-н Лефортово , м. Москва-Товарная , шоссе Энтузиастов , 3к1 78 990 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 78 990 ₽ Идут показы с датой заселения после 25.04.2026. Апартамент доступен к просмотру и бронированию! Предлагается в долгосрочную аренду светлая студия в арендном доме ""Символ"" от ДОМ.РФ. 54 Доступна рассрочка оплаты депозита на 3 месяца! Без комиссии. Разрешено проживание с животными! Апартамент с индивидуальным интерьерным решением в современном стиле, качественной отделкой, мебелью и техникой для жизни от ведущих брендов (Hotpoint Ariston): - Встраиваемая бытовая техника; - Стиральная машина; - Электрическая варочная панель; - Холодильник; - Кондиционер; - Плазменный телевизор В квартире размещён полный комплект необходимой мебели: - современный кухонный гарнитур; - обеденный стол и 2 стула; - тумба под телевизор; - двуспальный раскладной диван; - вместительный шкаф; В квартире один совмещенный санузел с душевой кабиной, раковиной и зеркалом с подсветкой и стиральной машиной. Услуги консьерж-сервиса 24/7 включены в арендную плату (прием корреспонденции, заявок на ремонт, выдача гостевых пропусков, и т.д.), дополнительно можно заказать: доставку воды, уборку, стирку, глажку, уход за животными и многое другое. Разрешено проживание с животными! Территория ""Символ"" закрытая, установлено видеонаблюдение и действует система электронных пропусков. В доме отапливаемая подземная парковка. Район с развитой инфраструктурой: в 5 минутах езды всевозможные развлекательные кластеры, такие как Винзавод, Артплей, Арма и ТРЦ Атриум. Поблизости располагаются несколько школ, детских садов, поликлиник, фитнес-центров, парков и супермаркетов. Хорошо развита транспортная сеть: в пешей доступности есть несколько станций метро (Римская-6 мин, Площадь Ильича- 6 мин), 350 метров до ТТК, а до Садового кольца всего 2 км. Услуги 24/7 ВКЛЮЧЕНЫ В АРЕНДНУЮ ПЛАТУ! (прием корреспонденции, заявок на ремонт, выдача гостевых пропусков и т.д.). Удобный и доступный сервис дополнительных услуг: уборка, стирка, глажка, а также присмотр за животными и др. При заселении оплачивается стоимость аренды за первый месяц. При заключении договора аренды до 30 апреля доступна рассрочка оплаты депозита на 3 месяца! Дополнительно оплачиваются только счетчики коммунальных услуг. Аренда от ДОМ.РФ - это не просто квадратны",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-11T14:26:55+00:00
521,321344783,ЮВАО,https://www.cian.ru/rent/flat/321344783/?context=3.A_IRZrHBrcg.vJp2YR06ByiCpJVpDi3FhVcygR-Nf_QWwXs-C-a5zuk3yKTpah99uKZf1uaHt6kz0YvJL4WetD5-fw&mlSearchSessionGuid=e659bedbda63cc26d61c25390e643aa8,1/22,190000,32.0,5,14,,"1/22 Студия, 32 м², 5/14 этаж Только на Циан Римская 10 минут пешком Москва , ЮВАО , р-н Лефортово , м. Серп и Молот , проезд Шелихова , 1к1 90 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 90 000 ₽ Квартира в ЖК Символ, доме бизнес класса. Сдаётся впервые и на длительный срок. Оборудована всем необходимым: телевизор, интернет, на кухне встроенная техника (духовой шкаф, посудомоечная машина, холодильник, морозильная камера). Грамотно продуманная система хранения. Кондиционер, подогрев пола, видео домофон. Грамотно продуманная входная группа в подъезде с зоной коворкинга. Риелтор Ольга Цегельная Суперагент +7 916 043-84-... Написать 6 часов назад сегодня, 10:40",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-11T14:26:55+00:00
