id,listing_id,district,url,title,price_rub,area_m2,floor,total_floors,metro,address,description_snippet,source_page,scraped_at
141,328627739,ЮВАО,https://www.cian.ru/rent/flat/328627739/?context=4.CFGpgAZqKAE.hduiBq1A7XBohdO-zS_OuLnhPVpuaY5EfEq2LrQOU-6aRLuvgz3u9N09ctv8KDqbJFZ4D0V4AH3nCA&mlSearchSessionGuid=36b345a92f2dc0cf999ed7076039c3c2,1/6,25000,19.0,3,21,,"1/6 Апартаменты-студия, 19 м², 3/21 этаж Только на Циан Калитники 11 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Калитники , Автомобильный проезд , 4к5 25 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 25 000 ₽ Сдаётся студия площадью 19 кв. м на третьем этаже современного 21-этажного дома. Высокие потолки 3.1 метра создают ощущение простора. Окна выходят во двор. Квартира сдаётся без ремонта и мебели. под склад,пред чистовая отделка(white-box) Дом оснащён двумя пассажирскими и одним грузовым лифтами, поэтому можно без проблем добраться до квартиры. Имеется подземная парковка для вашего автомобиля. . До ближайшей станции метро можно дойти за 10 минут, что удобно для поездок по городу. Условия аренды обсуждаются индивидуально. Возможна аренда по долгосрочному договору. Квартира сдаётся без комиссии. Звоните и записывайтесь на просмотр, чтобы лично оценить все преимущества этого предложения. Мы будем рады ответить на все ваши вопросы и показать квартиру в удобное для вас время. Есть еще апартамент в 6 корпусе на 11 этаже. Собственник ID 91147563 Документы проверены Назначить просмотр 3 недели назад 6 апр, 18:03",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=3,2026-05-04T17:18:01+00:00
87,323840974,ЮВАО,https://www.cian.ru/rent/flat/323840974/?context=4.TM2JvBnv_PE.qU7EsozF9nVvb5HtXpRvs5OG2oDPBOGQh8TTjYlhJVv3lxOpSEcyydvHo1Ms35gFYKmlP_ZmKejx9A&mlSearchSessionGuid=5d3e6bf03c9a7a0b9ed0af31fa08bd4b,1/7,27000,17.0,1,16,,"1/7 Апартаменты-студия, 17 м², 1/16 этаж Только на Циан Текстильщики 14 минут пешком Москва , ЮВАО , р-н Текстильщики , м. Текстильщики , улица 8-я Текстильщиков , 13К2 27 000 ₽/мес. На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, без залога СОБСТВЕННИК! Читайте пожалуйста внимательно, полностью! Сдается студия 17м² в апартаментах в цоколе. Комната изолированна. Сдам исключительно адекватному, чистоплотному, спокойному, ответственному гp. PФ без вредных привычек арендатору!!! Регистрация и амино невозможна! Желательно одного человека! Приточно-вытяжная вентиляция. Без окна! Комната находится в районе с развитой инфраструктурой, в шаговой доступности от метро, БКЛ, МЦД-2. Ценик на длительный срок(год), если комнату снять на меньший срок, то цена увеличится. Если объявление опубликовано, значит актуально и еще сдается. Подойдёт как под жилое, так и не под жилое, мастерская, типография, офис, склад, упаковка, производство, ателье и т.д. ----- Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону Собственник ID 8531476 Документы проверены +7 916 936-41-... Написать четыре дня назад 30 апр, 17:46",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-04T17:18:01+00:00
153,329632275,ЮВАО,https://www.cian.ru/rent/flat/329632275/?context=4.F-ynnwogiPs.PxY43KWK2zgnGzDjpSXFxb2KlP4_Rw1vYfKGgidJEWlViU7ti-VokEHeh9DQAN0PA7dKRDt8BDQPDw&mlSearchSessionGuid=36b345a92f2dc0cf999ed7076039c3c2,1/19,29000,16.0,1,5,,"1/19 Студия, 16 м², 1/5 этаж Люблино 4 минуты пешком Москва , ЮВАО , р-н Люблино , м. Люблино , Новороссийская улица , 7 29 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 99%, залог 13 500 ₽ От метро 3 минуты пешком. Уютная студия со всем необходимым (диван раскладывается, плита, чайник, СУС, холодильник, сма, свч) Можно со своей мебелью (место освободим). Предпочтение женщине. Счётчики фиксированная цена. Торг индивидуально. Депозит разделим на 2 месяца или перенесм на другой месяц. Можно с животным. Ключи на руках. ЗВОНИТЕ ИЛИ СРАЗУ ПИШИТЕ ВАШ НОМЕР ДЛЯ ОПЕРАТИВНОЙ СВЯЗИ. Риелтор ID 56970 +7 915 095-65-... Написать 15 минут назад сегодня, 19:59",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=3,2026-05-04T17:18:01+00:00
99,329430532,ЮВАО,https://www.cian.ru/rent/flat/329430532/?context=4.tf12lIXTeuw.yhJVLK8tkwE6NjsANeGYi3p0facTKHR4UNzd29taNGM5LokzFylztGC5evx4d08lHH6sn1FLIsYo2Q&mlSearchSessionGuid=5d3e6bf03c9a7a0b9ed0af31fa08bd4b,1/4,30000,27.4,9,23,,"1/4 Апартаменты-студия, 27,4 м², 9/23 этаж Только на Циан Волгоградский проспект 3 минуты пешком Москва , ЮВАО , р-н Южнопортовый , м. Волгоградский проспект , Новоостаповская улица , 20 30 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 100%, залог 30 000 ₽ Id 63080. Студия в современном жилом комплексе HighWay: инвестиция в комфорт и статус в центре Москвы Перед вами уникальное предложение - светлая студия площадью 27,4 квадратных метра в новом жилом комплексе премиум-класса HighWay. Монолитный дом на 23 этажа с высотой потолков три метра дарит ощущение простора, которое редко встречается в квартирах такого метража. Два пассажирских и один грузовой лифт, а также подземный паркинг обеспечивают бесшумную логистику и полное отсутствие бытовых хлопот. Продуманная планировка студии включает объединенную комнату площадью 16,7 квадратных метров, небольшую, но функциональную кухню (3,3 квадратных метра) и совмещенный санузел. Окна выходят на тихую улицу Новоостаповская, что гарантирует спокойный сон даже в оживленном районе. Высокие потолки позволяют реализовать любые дизайнерские решения: от многоуровневого освещения до антресолей для хранения. Квартира полностью готова к заселению — вам останется лишь расставить мебель и наслаждаться жизнью. Отдельный плюс: коммунальные платежи уже включены в стоимость аренды, что делает бюджет проживания полностью предсказуемым. Расположение по адресу: улица Новоостаповская, дом 20 - это настоящий подарок для тех, кто ценит время. До станции метро всего 11 минут пешком, что дает вам доступ к двум веткам метрополитена сразу. В радиусе пяти минут ходьбы находятся супермаркеты, фитнес-клубы, кафе и apotheka. Дом расположен в глубине жилого массива, вдали от крупных магистралей, но при этом в непосредственной близости от набережной Москвы-реки и парка ""Кузьминки"". Для кого эта квартира? Прежде всего, для молодых специалистов и предпринимателей, которые ценят стиль и удобство, но не хотят переплачивать за лишние метры. Это идеальный вариант для складского помещения. Также студия прекрасно подойдет для иногородних студентов или руководителей, которым нужна комфортная ""база"" рядом с офисом и транспортными узлами. Наконец, это отличное вложение для тех, кто ищет надежный актив в строящемся районе с растущей инфраструктурой. Хотите зафиксировать выгодную ставку аренды в 30 000 рублей в месяц на долгий срок? Это разумное предложение на рынке, учитывая класс дома и его местоположение. Не упустите шанс первым оценить",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-04T17:18:01+00:00
102,328376795,ЮВАО,https://www.cian.ru/rent/flat/328376795/?context=4.2c8vo3y19Gc.DbL7bavBIzaTw8-KmzMPrqHMDpPlRokXVIkTQ-qO1TLGmEOeVB-1NYWd3aOt2Ev2jVCEkNez6dhOCg&mlSearchSessionGuid=5d3e6bf03c9a7a0b9ed0af31fa08bd4b,1/11,34000,12.0,10,15,,"1/11 Студия, 12 м², 10/15 этаж Люблино 15 минут пешком Москва , ЮВАО , р-н Люблино , м. Люблино , Цимлянская улица , 3к3 34 000 ₽/мес. От года, комм. платежи включены (счётчики включены), комиссия 60%, залог 34 000 ₽ Показы 8 апреля СДАМ ДЛЯ ОДНОГО человека на длительный срок квартиру-студию с современным евроремонтом в новом ЖК бизнес-класса ""ВЛюблино"", район Люблино. Депозит возможно разбить на 2 части. Дом 15-этажный монолитный. Этаж 10/15, пластиковые окна, санузел совмещен. Диван двуспальный, микроволновая печь, холодильник, электро-плита, чайник, шкаф, стиральная машина (в коридоре). Инфраструктура развитая, все объекты первой необходимости расположены в пешей доступности: школа, детский сад, супермаркеты и др. Рядом парки. От станции метро Люблино - 9 минут пешком. Автобусные остановки возле дома. Оперативный показ: Москва, Цимлянская 3к3. Агентство недвижимости ЖИЛСЕРВИС Суперагент +7 915 496-36-... Написать вчера 2 май, 23:25",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-04T17:18:01+00:00
111,328298801,ЮВАО,https://www.cian.ru/rent/flat/328298801/?context=4.oZttYJh0z50.wc9UhRuaJEYa1gMcDvAh1SFn77bk4iMgciprHdSjQDXYyVWx9t7X3hK5c3VIBHusk__MSC2r7Hn5dQ&mlSearchSessionGuid=5d3e6bf03c9a7a0b9ed0af31fa08bd4b,1/13,34000,25.0,12,17,,"1/13 Студия, 25 м², 12/17 этаж Только на Циан Некрасовка 10 минут пешком Москва , ЮВАО , р-н Некрасовка , м. Некрасовка , улица Недорубова , 28 34 000 ₽/мес. От года, комм. платежи включены (счётчики включены), комиссия 60%, залог 34 000 ₽ Сдается на длительный период . Предложение строго для одной девушки , женщины.. Качественный рeмoнт, вся мебель и бытовая техника, нeoбходимая для кoмфopтного пpoживaния. Пoлнoстью меблиpoвана мебелью: шкаф, тумба под ТВ, кровать двухспальная , куxонный гарнитур, диван-кресло, барная стойка , высокие стулья . Студия укомплектована всей бытовой техникой: электрическая плита , холодильник, , микроволновка. Сан узел раздельный, ванна, стиральная машина автомат на три изолированные комнаты-студии. Рядом с метро торговые центры фитнес центр, продуктовые магазины в доме и рядом с домом. Шаговая доступность 7 минут до станции метро Некрасовка. Сдается на длительный период . Рассмотрят платежеспособных жильцов, приоритет для девушки, женщины. Оплата 34000 рублей все платежи включены в стоимость и интернет . Депозит 34000 рублей можно разделить на 2 платежа. Комиссия . ID 307387 Документы проверены +7 923 074-33-... Написать пять дней назад 29 апр, 17:01",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-04T17:18:01+00:00
122,320152770,ЮВАО,https://www.cian.ru/rent/flat/320152770/?context=4.vXMSOBHtAEI.ALl0kl5eKrghsW5oRYi15vHP7GiO2XlzwchMK2eO34djmWbX3utQ4YzilXLufOTVYXi769ttGcUJcQ&mlSearchSessionGuid=6307b8e5eeedb203962dc1089706bb1f,1/28,34000,18.0,1,25,,"1/28 Студия, 18 м², 1/25 этаж Только на Циан Некрасовка 11 минут пешком Москва , ЮВАО , р-н Некрасовка , м. Некрасовка , Покровская улица , 17Ак1 34 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 80%, залог 34 000 ₽ Владимиp. .СРОЧHO, СРОЧНO. .Дoм находится не далеко от нeскoльких Станций MЕТРОПОЛИTEНА - НЕКРАСОВКА, ЛУХМАНОВСКАЯ и ЛЮБЕРЦЫ. . Рядом расположены - Круглосуточные Магазины, ЦЕРКОВЬ, Торговый Центр, Отделения Банков, Парк с Фонтанами и зоной для Шашлыков..Сдаётся - Чистая, Очень Уютная, Аккуратная, КВАРТИРА - СТУДИЯ. . Рассматриваем - Приличных/Платёжеспособных/Чистоплотных Состав обсуждается..Звоните, обсудим все Ваши предложения, оперативный показ и заселение - ГАРАНТИРУЕМ. .ВАЖНО..Для гарантии долгосрочных отношений, попросим внести страховой депозит ( залог )..В цену всё включено, кроме электричества..Спасибо. . Риелтор Владимир Положенцев Суперагент +7 936 709-29-... вчера вчера, 13:09",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-04T17:18:01+00:00
121,329605538,ЮВАО,https://www.cian.ru/rent/flat/329605538/?context=4.c7tG1KmOSIk.BCmp6O58uv81M5FUkJxju-6k38QgsOh_MK7ZXXzXYZ0IBhMceuWFYIpDUWuF8bhcoh5lO5fMAlHXxQ&mlSearchSessionGuid=6307b8e5eeedb203962dc1089706bb1f,1/13,35000,16.0,2,5,,"1/13 Студия, 16 м², 2/5 этаж Только на Циан Кузьминки 14 минут пешком Москва , ЮВАО , р-н Кузьминки , м. Кузьминки , Окская улица , 28К3 35 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 70%, залог 35 000 ₽ Сдаеться квартира студия , на длительный срок . Агентство недвижимости Качанова и партнеры Суперагент +7 985 867-89-... Написать два дня назад 2 май, 00:58",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-04T17:18:01+00:00
125,323118683,ЮВАО,https://www.cian.ru/rent/flat/323118683/?context=4.urqvt0cugIE.abVZhIYtLVyduchdyvkAOBRGr2BujD4R4V6wMaL1TYrVbCkQPE-CQ8GElguLt0k2zjsBLPCNi1Ahpw&mlSearchSessionGuid=6307b8e5eeedb203962dc1089706bb1f,1/11,35000,15.0,4,5,,"1/11 Студия, 15 м², 4/5 этаж Окская 14 минут пешком Москва , ЮВАО , р-н Кузьминки , м. Окская , Окская улица , 28К3 35 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 35 000 ₽ Объект актуален! Вам к нам! Только если: вы любите качество, по адекватной цене! Наша квартира для тех ,кто хочет жить каждое мгновение жизни, а не только приезжать ночевать в арендную квартиру. Уютная квартира. Спокойная атмосфера. Отличная локация. Адекватный собственник!! Тут можно жить и работать не выходя из дома!!! Рассмотрим все ваши предложения, учитывая пожелания от собственника. Звоните, уважаемые клиенты и коллеги!!! P.S. Если не отвечаю на звонок, то напишите SMS с названием улицы, когда я освобожусь, то обязательно перезвоню. просмотры по договоренности. Плюс квитанция жкх 3000. Агентство недвижимости ПАРТНЕР Суперагент +7 980 154-12-... Написать пять дней назад 29 апр, 11:28",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-05-04T17:18:01+00:00
108,329374936,ЮВАО,https://www.cian.ru/rent/flat/329374936/?context=4.R9l1-IjyrIQ.Nh-H7v6XB67jgzU8rCV7MfOH5UvltvJMVJAHr_HgdqQ6woAPzib_dtDEGJayxnBa6fpt4WIPP3uj-w&mlSearchSessionGuid=5d3e6bf03c9a7a0b9ed0af31fa08bd4b,2/8,38000,14.0,1,5,,"2/8 Студия, 14 м², 1/5 этаж Авиамоторная 3 минуты пешком Москва , ЮВАО , р-н Лефортово , м. Авиамоторная , шоссе Энтузиастов , 18 38 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 19 000 ₽ Номер лота: 3535402 ПРОСЬБА ЗВОНИТЬ, А НЕ ПИСАТЬ! Предложение для 1-2х человек! Уютная студия в непосредственной близости от метро. Только что закончен качественный косметический ремонт. Вся необходимая мебель и техника для комфортного проживания. Район с развитой инфраструктурой. В пешей доступности супермаркеты, кинотеатр Москино, сквер, ТЦ ""Город"" и многое другое. Удобная транспортная доступность, в пешей доступности станция метро ""Авиамоторная"" калининской линии и БКЛ, остановки наземного транспорта (автобус, трамвай). Залог половина стоимости! ИНКОМ-Проспект Мира. Агентство недвижимости ИНКОМ-Недвижимость Аренда Суперагент +7 939 024-50-... Написать 6 часов назад сегодня, 13:53",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-05-04T17:18:01+00:00
