id,listing_id,district,url,title,price_rub,area_m2,floor,total_floors,metro,address,description_snippet,source_page,scraped_at
1140,328843370,ЮВАО,https://www.cian.ru/rent/flat/328843370/?context=3.CMD9xOwOlfo.dtNobESew7lda9IymGmeuHLiPvboN-jZ_DHmnzWMsN_nq7zTpLrJ6clIIffSqWdUaCeSFcIRC_IAog&mlSearchSessionGuid=d3bc10d92ad542c54f59be2467ecf994,1/4,51000,28.5,2,25,,"1/4 Студия, 28,5 м², 2/25 этаж Нижегородская 7 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Нижегородская , Рязанский проспект , 2/1к2Д 51 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 30%, залог 51 000 ₽ Предлагается уютная студия на втором этаже современного 25-этажного дома. Квартира расположена в ЖК "" Среда"", всего в 7 минутах пешком от станции метро ""Нижегородская"". Общая площадь квартиры составляет 28.5 кв. м, что идеально подойдет для комфортного проживания одного человека. Квартира с дизайнерским ремонтом, создает атмосферу уюта и современности. В студии есть вся необходимая мебель. Установлена современная техника: кондиционер, холодильник и стиральная машина, поэтому можно сразу въехать и наслаждаться комфортом. Ванная комната оборудована душевой кабиной. В квартире подключен интернет. Дом оснащен двумя пассажирскими и одним грузовым лифтами, поэтому можно быстро и удобно добраться до квартиры. Район отличается развитой инфраструктурой. Все необходимые магазины, кафе и учреждения находятся в шаговой доступности, экономя ваше время на дорогу. Условия аренды: квартира сдается на длительный срок по договору с внесением залога. Квартира свободна от обременений, 1 собственник. Приглашаем вас на просмотр! Свяжитесь со мной, чтобы договориться о времени, удобном для вас. Не упустите возможность стать жителем этого комфортного и современного дома. Риелтор ID 90531867 +7 916 059-61-... Написать вчера 12 апр, 17:14",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-14T05:59:55+00:00
1111,328835097,ЮВАО,https://www.cian.ru/rent/flat/328835097/?context=3.fyCI3daqLL4.KnPbFY1i00_w7-9lvctnEhBmuutFCMF9FIkQqAf239n3ET0T6KrRuamCsfHOEs7eZWLyTUEeFhaQ-A&mlSearchSessionGuid=f7b71d3e53b5d790b5ea3181b34d7eeb,1/14,80000,27.0,13,27,,"1/14 Студия, 27 м², 13/27 этаж Только на Циан Авиамоторная 13 минут пешком Москва , ЮВАО , р-н Лефортово , м. Авиамоторная , Символ ЖК , Независимость кв-л 80 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 80 000 ₽ Ждем вас на просмотр! Сдаётся просторная и светлая студия с абсолютно новым ремонтом, мебелью и техникой в ЖК бизнес-класса Символ. Отличная локация за счет своей транспортной и пешей доступности. Станции метро Площадь Ильича, Авиамоторная и Римская в 10-15 минутах пешей доступности. Быстрый выезд на ТТК и комфортная развязка к центру города. В квартире выполнен дизайнерский ремонт, присутствует все необходимое для жизни. Если мы посмотрим из окна, то насладимся спокойным видом на двор, ухоженной придомовой территорией с детской площадкой. Установлена система охраны и видеонаблюдения. На территории комплекса находится охраняемый наземный и подземный паркинг. Закрытая территория. В самом ЖК большое количество ресторанов и кафе. Закрытые дворы без машин с современными детскими площадками и прогулочными зонами. Данная локация славится своей развитой инфраструктурой. Рядом находится ТРЦ Город с невероятным количеством различных магазинов, заведений и развлечений, а также банки, аптеки и пункты выдачи. Через дорогу от дома всеми известный фитнесс клуб World Class. В пешей доступности находятся школы, детские сады. Парк Зеленая река - станет незаменимым местом для прогулок. Большое количество очистных пространств рядом с ЖК. Квартира сдаётся на длительный срок. Звоните, прямо сейчас, чтобы договориться о просмотре. Буду рада ответить на все интересующие вопросы! Номер объекта: #1/537035/24838 Агентство недвижимости Moscow Sales Department Документы проверены +7 916 612-48-... Написать вчера вчера, 18:10",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-14T05:59:55+00:00
1095,283229441,ЮВАО,https://www.cian.ru/rent/flat/283229441/?context=3.EGIF_i-OiHg.WeoDrpgqZHJCk0HJqqd4VPKg2lVVdvpqQVSIe-hVUlxepbZdBbWzecIE7tx-ykWieC0idJ0EzBEdCQ&mlSearchSessionGuid=f7b71d3e53b5d790b5ea3181b34d7eeb,1/5,133000,16.0,1,17,,"1/5 Студия, 16 м², 1/17 этаж Люблино 4 минуты на транспорте Москва , ЮВАО , р-н Марьино , м. Люблино , улица Верхние Поля , 42К1 33 000 ₽/мес. От года, комм. платежи включены (счётчики включены), без комиссии, залог 16 500 ₽ В действующем отели, на длительный срок, сдается студия гостиничного типа, без кухни ! В стоимость все включено, страховой депозит - 50%. Рассматривают 1-2 чел., РФ. В комнате минимум мебели - кровать, стол+ 2 стула, телевизор. Кондиционер. Санузел совмещенный, душ-кабина. Подробности по телефону. Агентство недвижимости Лунный Свет +7 923 078-87-... Написать вчера 12 апр, 09:50",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-14T05:59:55+00:00
1119,326294321,ЮВАО,https://www.cian.ru/rent/flat/326294321/?context=3.8iG7lF14PRM.N2jPmmAc7aYFJAWM8IQVA9xUHWuSa3Py4fMB0K12I3xiBI2iSYQHKZWK7_PnuNYqpzVHDcBCufJKXw&mlSearchSessionGuid=f7b71d3e53b5d790b5ea3181b34d7eeb,1/15,135000,11.6,2,10,,"1/15 Студия, 11,6 м², 2/10 этаж Только на Циан Юго-Восточная 8 минут пешком Москва , ЮВАО , р-н Выхино-Жулебино , м. Юго-Восточная , Ташкентская улица , 25К1 35 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 70%, залог 35 000 ₽ Сдается уютная студия площадью 11.6 кв. м. на длительный срок. До метро Юго-Восточная всего 8 минут пешком. В квартире есть все необходимое для комфортного проживания: косметический ремонт, необходимая мебель, холодильник, стиральная машина, микроволновая плита, электрическая поверхность, электрический чайник. Планировка включает совмещенный санузел с душевой кабиной. В вашем распоряжении также интернет, поэтому можно смело работать или учиться онлайн. Лоджия добавляет дополнительное пространство для хранения или отдыха. Дом находится в районе с развитой инфраструктурой. В шаговой доступности расположены школы, детские сады и клиники, поэтому все важные учреждения будут у вас под рукой. Для любителей шопинга и повседневных покупок поблизости есть магазины. Риелтор ID 116658281 +7 985 254-20-... Написать неделю назад 5 апр, 21:12",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-14T05:59:55+00:00
1143,304833727,ЮВАО,https://www.cian.ru/rent/flat/304833727/?context=3.4Tev5Xa7F_s.PwjjbxZVxkRsVt8BMNMaz8hHsxZl8LMN0VUa7VXywJRP6X_s5IVZiunwI-MzkN-z74-EVGBa9QjpGw&mlSearchSessionGuid=d3bc10d92ad542c54f59be2467ecf994,1/5,144000,23.0,7,16,,"1/5 Студия, 23 м², 7/16 этаж Только на Циан Люблино 16 минут пешком Москва , ЮВАО , р-н Люблино , м. Люблино , Цимлянская улица , 3к1 44 000 ₽/мес. На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, залог 50 000 ₽ Уютная студия со всей мебелью в развитом в плане инфраструктуры районе сдается одному человеку - гражданину РФ с добропорядочной репутацией и без долгов. Цена аренды указана без коммунальных расходов. Договор. На звонки отвечаю редко, пишите в мессенджерах. Собственник ID 107316047 Документы проверены Назначить просмотр месяц назад 4 мар, 13:08",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-14T05:59:55+00:00
1122,292111720,ЮВАО,https://www.cian.ru/rent/flat/292111720/?context=3.5texY9I25MM.JdOkBxf81iHiZTCjtf6v8z1X1ka-VLKdo6TBZ9gO0_7ITYn9Af6QLpYs75DeWsSlV0eGbU1KBt8gIg&mlSearchSessionGuid=d3bc10d92ad542c54f59be2467ecf994,1/29,145000,14.0,2,4,,"1/29 Апартаменты-студия, 14 м², 2/4 этаж Только на Циан Нижегородская 7 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Нижегородская , шоссе Фрезер , 17АС1 45 000 ₽/мес. На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, залог 40 000 ₽ Апартамент в новом комплексе. Есть вся необходимая мебель и техника. Кухня, фильтр для воды, стиральная машина с сушкой, холодильник, микроволновая печь, чайник, индукционная плита, диван-кровать, вместительный шкаф-купе, стол и стулья, душевая кабина, бойлер, утюг, гладильная доска. Закрытая территория, спальное место 194x100см Рядом бесплатная парковка, всегда есть места В шаговой доступности магазин Пятерочка, WB Рядом с метро Нижегородская расположен ТЦ Город, в том числе магазин Ашан Залог можно разбить на 2 части Здание без лифта Регистрация и прописка невозможна Возможность подключить проводной интернет отсутствует Под окном крыша здания, шума под окнами нет Вход с Северной стороны, ближайший дом для ориентира - Басовская улица 4 (4й подъезд) минимальный срок аренды 4 месяца. можно больше Агентам просьба не беспокоить Собственник ID 16682150 Документы проверены +7 985 730-03-... Написать два дня назад 11 апр, 14:49",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-14T05:59:55+00:00
1146,328069745,ЮВАО,https://www.cian.ru/rent/flat/328069745/?context=3.bLQgJn2A30k.NGQvaP5ElO2uXIKr0BPvslAu3qVY2CE5G1PnQG5yxLmVwsDZGYEE-w7IcwnH9BBXzjOUdxWFYq9iEQ&mlSearchSessionGuid=d3bc10d92ad542c54f59be2467ecf994,1/17,151000,23.0,21,33,,"1/17 Студия, 23 м², 21/33 этаж Нижегородская 7 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Нижегородская , Перовское шоссе , 2к1 51 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 40 000 ₽ Сдаётся светлая квартира-студия с евроремонтом и совмещённым санузлом в ЖК Перовское 2. Её можно посмотреть когда Вам удобно: бронируете время, забираете ключи и спокойно осматриваете. Если всё понравится, договор подпишем онлайн и будем поддерживать Вас на всех этапах аренды. В квартире есть: - Кухонный гарнитур; - Кондиционер; - Стиральная машина; - Холодильник; - Микроволновая печь; - Телевизор; - Утюг; - Варочная панель. Дополнительную мебель и технику можно приобрести в счёт арендной платы. Полы ламинат и плитка. Окна выходят во двор, есть бесплатная парковка. Собственник готов заселить не более 2 взрослых жильцов (можно с детьми). С домашним питомцем нельзя. Дом находится в районе с развитой инфраструктурой: в пешей доступности школы, продуктовые супермаркеты, заправки, спортивные клубы, почта, аптеки и медицинские учреждения, бассейн, салоны красоты и парикмахерские, кафе и закусочные. Недалеко ТЦ Город, Перовский парк, Кусковский лесопарк и парк Карачарово. До м. Нижегородская можно дойти за 10 минут, до м. Стахановская 18 минут пешком. Агентство недвижимости ПИК-Аренда Документы проверены +7 986 248-21-... Написать вчера вчера, 18:32",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-14T05:59:55+00:00
1154,328211368,ЮВАО,https://www.cian.ru/rent/flat/328211368/?context=3.ddUqD4JsUt4.n1tazp3TMrvhJ2HqJSqz7q8ykqDgq1briUGZiKXXke7gq55BdgdMqfrT1NRoizQzAjN5oE-WaiBuag&mlSearchSessionGuid=03243ab8baf29293b924d36ee5871ea2,1/8,155000,21.0,3,25,,"1/8 Студия, 21 м², 3/25 этаж Только на Циан Нижегородская 11 минут пешком Москва , ЮВАО , р-н Нижегородский , м. Нижегородская , Рязанский проспект , 2/2к1 55 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 55 000 ₽ ОТЛИЧНОЕ ПРЕДЛОЖЕНИЕ! Предлагается в аренду новая, уютная квартира-студия, в новом жилом комплексе Аквилон Beside, в 5 минутах ходьбы от метро Нижегородская. Квартира ПУСТАЯ, но теплая и светлая. Выполнен качественный евроремонт (делали для себя) Полы плитка /теплые по всей квартире/. Имеется теплая просторная лоджия /можно сделать рабочую зону/. На территории ЖК уютный, красивый двор без машин, территория огорожена. Есть подземный паркинг. Район с развитой инфраструктурой, в пешей доступности: ТЦ Город, гипермаркет Лемана Про и Ашан, Озон, Валберис, кафе, аптеки Прекрасная транспортная доступность, рядом 4 станции метро и МЦК. Примечание: у собственника дополнительные пожелания к жильцам. Риелтор Илья Вериго Суперагент +7 985 338-39-... Написать шесть дней назад 7 апр, 16:06",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=3,2026-04-14T05:59:55+00:00
1112,328869295,ЮВАО,https://www.cian.ru/rent/flat/328869295/?context=3.6KUSIzDJ5xI.YG4iH2RjstXr2AfmUHVIap2W2l5ruGWuelaVv0l_p8XzyyySC8Xd4xjRzxDAUkKFqWY3ybfzNLfSuQ&mlSearchSessionGuid=f7b71d3e53b5d790b5ea3181b34d7eeb,1/10,160000,21.1,1,5,,"1/10 Апартаменты-студия, 21,1 м², 1/5 этаж Только на Циан Лефортово 10 минут пешком Москва , ЮВАО , р-н Лефортово , м. Лефортово , Ухтомская улица , 16К1 60 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 60 000 ₽ Предлагаем уютные апартаменты по адресу: ул. Ухтомская, 16, к.1 21,1 м² Почему это идеальный вариант: Дизайнерский ремонт: Свежий, стильный интерьер — здесь приятно находиться. Полная комплектация: Заезжайте с одним чемоданом! Есть вся необходимая техника: стиральная машина, холодильник, СВЧ-печь, варочная панель. Готовность: Квартира полностью меблирована и готова к заселению прямо сейчас. Локация: Отличная транспортная доступность позволит вам легко добираться до любой точки города. Условия аренды: Цена: 60 000 руб./мес. + коммунальные платежи. Агентство недвижимости ONE OSNOVA Документы проверены +7 986 274-23-... Написать вчера вчера, 23:11",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=1,2026-04-14T05:59:55+00:00
1141,328869349,ЮВАО,https://www.cian.ru/rent/flat/328869349/?context=3.A9zL2a9OVKQ.Ucoc0mlMTw2cF9Js4Z3FOdhOU-1ETX_Y-oD_ss2KwBi3xunMHOtucv9SB9G7jrPewJoZswufmMqGYg&mlSearchSessionGuid=d3bc10d92ad542c54f59be2467ecf994,1/16,160000,20.9,1,5,,"1/16 Апартаменты-студия, 20,9 м², 1/5 этаж Только на Циан Лефортово 10 минут пешком Москва , ЮВАО , р-н Лефортово , м. Лефортово , Ухтомская улица , 16К1 60 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 60 000 ₽ Стильная студия 20,9 м² с новым ремонтом — заезжай и живи! Предлагаем уютные апартаменты по адресу: ул. Ухтомская, 16, к.1 Почему это идеальный вариант: Дизайнерский ремонт: Свежий, стильный интерьер — здесь приятно находиться. Полная комплектация: Заезжайте с одним чемоданом! Есть вся необходимая техника: стиральная машина, холодильник, СВЧ-печь, варочная панель. Готовность: Квартира полностью меблирована и готова к заселению прямо сейчас. Локация: Отличная транспортная доступность позволит вам легко добираться до любой точки города. Условия аренды: Цена: 60 000 руб./мес. + коммунальные платежи Агентство недвижимости ONE OSNOVA Документы проверены +7 986 274-23-... Написать вчера вчера, 23:10",,https://www.cian.ru/cat.php?deal_type=rent&district%5B0%5D=8&engine_version=2&offer_type=flat&room9=1&type=4&p=2,2026-04-14T05:59:55+00:00
