id,listing_id,district,url,title,price_rub,area_m2,floor,total_floors,metro,address,description_snippet,source_page,scraped_at
74,328739916,ВАО,https://www.cian.ru/rent/flat/328739916/?context=3.4idcBYM8V3c.4vaIDnoxiXQIIA_EzlJYtGb3FUSC_HlKD80PJ2jkuU-CvCQFiC6WdJVCXJW8eRr6Rt_cad4D3TkGMQ&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/10,45000,16.0,2,3,,"1/10 Апартаменты-студия, 16 м², 2/3 этаж Только на Циан Сокольники 16 минут пешком Москва , ВАО , р-н Сокольники , м. Сокольники , улица Короленко , 5А 45 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 45 000 ₽ Сдаётся уютная студия 16 м² в районе Сокольники. 2 этаж 3-этажного клубного дома. 15 минут пешком до метро Сокольники 3 остановки на трамвае до центра Удобная транспортная доступность О квартире: Квартира полностью готова к заселению — заезжай и живи. — дизайнерский ремонт — мебель: кровать, вместительный шкаф — кухня с техникой: холодильник, микроволновка, чайник — стиральная машина — совмещённый санузел с душевой кабиной — окна во двор — тихо и спокойно — проведён высокоскоростной интернет О доме: — клубный малоэтажный дом — закрытая территория — зона барбекю — парковочное место Локация: Рядом парк Сокольники, магазины, клиники, ВУЗы. Отлично подойдёт для жизни и работы. Условия аренды: — без комиссии — от собственника — долгосрочная аренда — залог — 1 месяц — коммунальные платежи оплачиваются отдельно Подойдёт для одного человека или пары. Идеальный вариант для тех, кто ищет компактную квартиру рядом с метро и центром. Звоните или пишите — отвечу быстро, покажу в удобное время. Собственник ID 139984978 +7 916 341-20-... Написать два дня назад 8 апр, 11:14",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
67,328379774,ВАО,https://www.cian.ru/rent/flat/328379774/?context=3.z3zFKWfktM4.x1Cck2Z5F1OM70itiVciRB1TD-S_V6h6v8_MdRCdP_Q434HcsvvlG9Tv2TWFDDyCq8hNCOKFlCMMhA&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/15,52900,19.0,5,6,,"1/15 Апартаменты-студия, 19 м², 5/6 этаж Бульвар Рокоссовского 9 минут пешком Москва , ВАО , р-н Богородское , м. Бульвар Рокоссовского , Ивантеевская улица , 9А 52 900 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 52 900 ₽ Без комиссии. Сдается двухуровневая студия с дизайнерским ремонтом! В 10 минутах пешком от метро и МЦК Бульвар Рокоссовского, удобный выезд на СВХ. Общая площадь 19 кв. м. На первом уровне кухня совмещённая с гостиной, на втором уровне - спальное Квартира готова для комфортного проживания, полностью меблирован и оснащен новой бытовой техникой: двуспальная кровать, диван, телевизор, холодильник, плита, микроволновка, электрочайник, набор посуды, стиральная машинка. Цена 52,9 тыс. руб. в месяц плюс счетчики. Без комиссии. Залог 1 мес. Квартира сдается на длительный срок. Звоните! В ближайшей локации Синичкин сквер, парк Сокольники и национальный парк Лосинный остров. Агентство недвижимости CENTURY 21 Харламов Суперагент +7 915 304-55-... Написать вчера вчера, 19:08",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
82,328343940,ВАО,https://www.cian.ru/rent/flat/328343940/?context=3.7TL--3AMZP4.fuxv3vyKEYRD5Fs6Q8XcJ7G20KZY7CYWoYsJ02DsHei0MSuBkrTe5XpvdVy2QfQLtM-yPYj1xmi7ew&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/15,65000,20.0,15,30,,"1/15 Студия, 20 м², 15/30 этаж Только на Циан Проверено в Росреестре Бульвар Рокоссовского 5 минут пешком Москва , ВАО , р-н Богородское , м. Бульвар Рокоссовского , Открытое шоссе , 14Д 65 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 65 000 ₽ РАСПОЛОЖЕНИЕ И ТРАНСПОРТНАЯ ДОСТУПНОСТЬ 3 минуты пешком до станции м. Бульвар Рокосовского — идеальное решение для тех, кто ценит время. Дом расположен в развитом районе с удобной инфраструктурой. ОСОБЕННОСТИ КВАРТИРЫ 1. Дизайнерский ремонт с использованием современных материалов. 2. Новый ремонт - в квартире до вас никто не жил. 3. Продуманная планировка согласно эргономике жилых пространств. 4. Высокие потолки 3м. 5. Новая мебель: большой гардеробный шкаф, комод, встроенная кухня, кровать (шириной 140 см), деревянный подоконник - на нем можно сидеть, лежать, использовать как прикроватной столик. Бытовая техника: холодильник, посудомоечная машинка, индукционная сварочная панель, духовой шкаф с функцией СВЧ, фильтр для воды, кухонная вытяжка. Стиральная машинка с функцией сушки располагается. в ванной. 6. В ванной: душевая кабинка, унитаз с инсталляцией, раковина, зеркало с подсветкой. 7. Кондиционер. ДОПОЛНИТЕЛЬНЫЕ ПРЕИМУЩЕСТВА 1. Просторное лобби с консьержем и охраной 2. Закрытый двор с видеонаблюдением и вечерней подсветкой 3. В 2х минутах ""Перекресток"", студии красоты и пр. 4. Наземная парковка вашего автомобиля. Квартира идеально подойдет для одного человека, или для молодой пары. Готова к заселению сразу после подписания договора. Звоните для просмотра в удобное для вас время! Риелтор ID 117836906 +7 980 419-33-... Написать вчера вчера, 19:08",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
72,312492516,ВАО,https://www.cian.ru/rent/flat/312492516/?context=3.3L-H36aGJ7w.GVzJW_xUfQH0JxqJhELaBL4r34tFVSVVaADMQB9QU9PIATvivIWAkLhRl51mk-PgQyWfxw8jDtzalA&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/30,70000,21.0,11,25,,"1/30 Студия с дизайнерским ремонтом Апартаменты-студия, 21 м², 11/25 этаж Измайлово 6 минут пешком Москва , ВАО , р-н Соколиная гора , м. Измайлово , Окружной проезд , 10Б 70 000 ₽/мес. На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, залог 75 000 ₽ Сдаётся современная студия в апартаментах на 11 этаже 25-этажного дома в ЖК Измайловский парк, по адресу: Россия, Москва, Окружной проезд, 10Б. Общая площадь 18.2 кв. м. В квартире выполнен дизайнерский ремонт, что создаёт приятную атмосферу для жизни. Пространство продумано до мелочей: есть мебель как на кухне, так и в комнате, поэтому можно сразу заехать и жить. В санузле установлена душевая кабина. Из окон открывается вид на Измайловский Кремль . К вашим услугам вся необходимая техника: кондиционер, холодильник, посудомоечная и стиральная машины, телевизор. Подключён интернет. Дом оборудован двумя пассажирскими и двумя грузовыми лифтами, поэтому можно комфортно передвигаться даже с крупными покупками. Для автомобилей предусмотрена подземная парковка, что обеспечивает безопасность и удобство. Рядом с домом есть всё, что нужно для комфортной жизни. Условия аренды: договор заключается напрямую с собственником. Возможна аренда на долгий срок. Подробности обсуждаются при личной встрече. Приглашаем вас на просмотр! Записывайтесь заранее, чтобы оценить все преимущества этого жилья. Собственник ID 34436320 +7 985 796-01-... Написать вчера вчера, 19:55",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
78,328857300,ВАО,https://www.cian.ru/rent/flat/328857300/?context=3.yYpfti0fSNo.61PMAMCTeBo92uDIeXoW4GtsD4lW2MUKrREuguyJZPAaYYtddIMHKLkFMSjmFZmWk21gR6J2MVTyYA&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/7,130000,16.0,6,6,,"1/7 Апартаменты-студия, 16 м², 6/6 этаж Рязанский проспект 15 минут пешком Москва , ВАО , р-н Вешняки , м. Вешняки , аллея Первой Маевки , 15с1 30 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 100%, залог 30 000 ₽ ВАШЕМУ ВНИМАНИЮ РАССМАТРИВАЕМ ПЛАТЕЖЕСПОСОБНЫХ И ЧИСТОПЛОТНЫХ ЖИЛЬЦОВ СВЕТЛАЯ І ПРОСТОРНАЯ І УЮТНАЯ В квартире имеется вся мебель и техника для вашего комфортного проживания Развитая инфраструктура района Рядом с домом расположено все необходимое: Продуктовые Аптеки Кафе и рестораны Спортивный зал Спокойные соседи и замечательный хозяин квартиры!!! Оперативный показ Заселение день в день Звонить и писать в любое время Агентство недвижимости АНЮА ГРУПП +7 915 341-59-... Написать вчера вчера, 21:07",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
62,328457153,ВАО,https://www.cian.ru/rent/flat/328457153/?context=3.yNj026zI3X4.1l-ncZeDacGeGH8xyE47KVVGPpmLr9uTBPHbjryyR1_-MyvmUv9tDQRlqqVe1bpPG9GFJ-bdx2Ztag&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/6,132000,21.0,4,5,,"1/6 Апартаменты-студия, 21 м², 4/5 этаж Только на Циан Рижская 17 минут пешком Москва , ВАО , р-н Сокольники , м. Рижская , улица Сокольнический Вал , 1/2С1 32 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 32 000 ₽ Апартаменты (студия) сдается на длительный срок с собственным санузлом (душевая кабина, раковина, унитаз); полностью меблирована: новая односпальная кровать, стол, стулья, шкафы, зеркало, полки, шторы, холодильник. Кухня с современными плитами и стиральная машина расположена в местах общего пользования. Здание располагается на собственной территории, есть круглосуточная охрана, вход в здание по магнитным ключам, полное видеонаблюдение в здании и на территории, система противопожарной безопасности, тревожная кнопка. Метро Сокольники в 15 мин. пешком; рядом три автобусные остановки, 5 сетевых магазинов, аптека, Озон, Вайдберриз, Яндекс, Вкус Вилл, Дикси, Пятерочка 1 минута пешком. Доброжелательные соседи, быстрый показ и заселение. Просьба звонить строго с 09.00 до 18.00 в будни.Россия, Москва, улица Сокольнический Вал, 1/2с1 Снять квартиру-студию в округе ВАО в Москве на длительный срок. Риелтор Ольга Котова Суперагент +7 916 273-29-... Написать вчера вчера, 18:46",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
61,328010295,ВАО,https://www.cian.ru/rent/flat/328010295/?context=3.gab3Z4tdFpw.kxRAx_7HcdHPLKIutDb3CZVriu59Xj-98whBohKLlyYrUkZqPcOAvodyKKDdkZoY5pioQBWeDbfgBg&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/14 Ещё фото,150000,19.6,13,28,,"1/14 Ещё фото Впервые и без депозита! Студия, 19,6 м², 13/28 этаж Черкизовская 5 минут пешком Москва , ВАО , р-н Гольяново , м. Черкизовская , Амурская улица , 2к1 50 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 60%, без залога Впервые сдаётся светлая квартира-студия с евроремонтом и совмещённым санузлом в ЖК Амурский Парк, без депозита! Её можно посмотреть когда Вам удобно: бронируете время, забираете ключи и спокойно осматриваете. Если всё понравится, договор подпишем онлайн и будем поддерживать Вас на всех этапах аренды. В квартире: - Интернет; - Холодильник; - Стиральная машина. Полы ламинат и плитка. Окна выходят во двор, есть бесплатная парковка. Возможен торг. Собственник готов заселить не более 2 взрослых жильцов и заключить договор с юридическим лицом. Можно с небольшим домашним питомцем. Дом находится в районе с развитой инфраструктурой: в пешей доступности школы и детские сады, продуктовые супермаркеты, кафе и закусочные, спортивный комплекс с бассейном, заправки, стадион. Рядом Черкизовский детский парк и Сиреневый сад. До м. Локомотив 10 минут пешком. Квартира-студия в округе ВАО в Москве. Агентство недвижимости ПИК-Аренда Документы проверены Посмотреть все объекты +7 916 315-14-... Написать вчера 9 апр, 15:15",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
84,327813779,ВАО,https://www.cian.ru/rent/flat/327813779/?context=3.dfZX0WfLj-c.0fVGNZfSXGrcqd4zRF4ypmevyHNQM1zrMkWKxrSMkZuhv7JHy0l8pNY9PwxHhYm--UVi0D9rEQSA4Q&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/6,157000,19.5,4,28,,"1/6 Студия, 19,5 м², 4/28 этаж Проверено в Росреестре Черкизовская 5 минут пешком Москва , ВАО , р-н Гольяново , м. Черкизовская , Амурская улица , 2к1 57 000 ₽/мес. От года, комм. платежи включены (без счётчиков), без комиссии, залог 57 000 ₽ ВАЖНО! Сдаётся напрямую от собственника, без комиссии. Риелторам, агентам не беспокоить. Сдаётся уютная новая студия в 5 минутах пешком от метро Черкизовская, ЖК Амурский Парк. Для 1-2 человек (семейная пара), без животных. Студия полностью меблирована: кухонный гарнитур, кровать 140на200, холодильник, телевизор, сплит-система, стиральная машина с сушкой. Коммунальные и интернет оплачиваются отдельно. Предусмотрен залог. Собственник ID 115383087 +7 918 630-46-... Написать вчера вчера, 17:36",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
63,328336149,ВАО,https://www.cian.ru/rent/flat/328336149/?context=3.KiW61TTqQwY.saZLYxnnCte88xmrA34eOBk1XxiroYWiLVk2u08xlZ2vqBQiI-EnrCN6IXeIhogUdLYczp3KL9tc6Q&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/14 Ещё фото,157100,19.0,17,28,,"1/14 Ещё фото Пешком до метро! Без депозита Студия, 19 м², 17/28 этаж Черкизовская 5 минут пешком Москва , ВАО , р-н Гольяново , м. Черкизовская , Амурская улица , 2к1 57 100 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 15%, без залога Впервые сдаётся уютная студия с евроремонтом в ЖК Амурский Парк. Без депозита! Её можно посмотреть когда Вам удобно: бронируете время, забираете ключи и спокойно осматриваете. Если всё понравится, договор подпишем онлайн и будем поддерживать Вас на всех этапах аренды. В квартире есть: - Кухонный гарнитур; - Варочная панель; - Холодильник; - Стиральная машина; - Кондиционер; - Микроволновка; - Утюг; - Гладильная доска; - Кровать с подъёмным механизмом. Полы - ламинат и плитка. Окна выходят во двор, есть бесплатная парковка. Собственник готов заселить не более 2 взрослых жильцов и заключить договор с юридическим лицом. С питомцем нельзя. Дом расположен в районе с развитой инфраструктурой, рядом находятся: - ТЦ Город Хобби и Черкизовский Пассаж; - Черкизовский детский парк и Сиреневый сад. Также в пешей доступности: школы и детские сады, продуктовые супермаркеты, фитнес-клубы, кафе, аптеки и медицинские учреждения, автосервисы и заправки. До м. Черкизовская - 4 минуты пешком. Сдается квартира-студия в округе ВАО в Москве. Агентство недвижимости ПИК-Аренда Документы проверены Посмотреть все объекты +7 915 016-73-... Написать 45 минут назад сегодня, 09:17",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
76,327116513,ВАО,https://www.cian.ru/rent/flat/327116513/?context=3.wu-guWMQlMc.RLISoaw0fA2D_4FGdz3du0QEsS8NDQa4FOFEGVQawyC-ASrmXE8SQih3ALv90TYws03ZsxJSCaOQEQ&mlSearchSessionGuid=7e6c28a13455b25af3eb45035e750217,1/14,158000,19.6,14,28,,"1/14 Студия, 19,6 м², 14/28 этаж Только на Циан Локомотив 5 минут пешком Москва , ВАО , р-н Гольяново , м. Локомотив , Амурская улица , 2к1 58 000 ₽/мес. От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 58 000 ₽ Представляю вашему вниманию шикарную студию с панорамным видом на 14 эт. в новом жилом комплексе ЖК Амурский парк В квартире выполнена меблировка по дизайнерскому проекту в скандинавском стиле. Получилась очень уютная, светлая, просторная и максимально практичная квартира для комфортного длительного проживания. Квартира сдается впервые! Мебель. Кухонная зона: классный стильный продуманный кухонный уголок с качественной техникой, обеденным столом, стульями. Спальня зона: шикарная уютная двуспальная кровать с ортопедическим матрасом и подъемным механизмом, шкаф для одежды, просторное рабочее место, большой телевизор, шторы блэкаут. Прихожая: большой шкаф для одежды, зеркало, пуф. Санузел: оборудован душевой кабинкой, большим зеркалом с подсветкой, стирально-сушильной машинкой, полотенцесушителем. Бытовая техника и др: стиральносушильная машина, холодильник, варочная панель, вытяжка, телевизор, СВЧ, электрический чайник, кондиционер, гладильная доска, сушилка для белья Район обладает развитой инфраструктурой, в шаговой доступности детский сад, школа, игровые площадки, все необходимые магазины, аптеки, кафе, бары, пункты выдачи OZON, WB и многое другое. Удобная транспортная доступность: - до метро Черкизовская - 5 мин. пешком, - до ТТК, МКАД - 15 мин на авто Условия проживания: - долгосрочная аренда - договор на 11 мес., с последующей заключением договора на новый срок - коммунальные платежи оплачиваются арендатором отдельно по епд, интернет - заселение только при наличии постоянной или временной регистрации РФ. - без животных - стоимость аренды: 58 000 руб. - залог - 58 000 руб. Риелтор ID 21527139 Документы проверены +7 989 593-09-... Написать два дня назад 8 апр, 16:08",,https://www.cian.ru/snyat-kvartiru-studiu-moskva-vao-047/,2026-04-11T07:10:57+00:00
